LineStatus;Quantity;DocDate;BaseCard;CFOPCode
O;219;2019-12-17 00:00:00.000;A-4732;6108
O;320;2019-12-17 00:00:00.000;A-4732;6108
O;279;2019-12-17 00:00:00.000;A-4732;6108
O;125;2019-12-17 00:00:00.000;A-4732;6108
O;399;2019-12-17 00:00:00.000;A-4732;6108
O;104;2019-12-17 00:00:00.000;A-4732;6108
O;242;2019-12-17 00:00:00.000;A-4732;6108
O;181;2019-12-17 00:00:00.000;A-4732;6108
O;434;2019-12-17 00:00:00.000;A-4732;6108
O;256;2019-12-17 00:00:00.000;A-990;6108
O;161;2019-12-17 00:00:00.000;A-990;6108
O;238;2019-12-17 00:00:00.000;A-990;6108
O;444;2019-12-17 00:00:00.000;A-1868;6108
O;357;2019-12-17 00:00:00.000;A-1868;6108
O;216;2019-12-17 00:00:00.000;A-1868;6108
O;201;2019-12-17 00:00:00.000;A-3908;6108
O;193;2019-12-17 00:00:00.000;A-3908;6108
O;317;2019-12-17 00:00:00.000;A-3908;6108
O;326;2019-12-17 00:00:00.000;A-3908;6108
O;444;2019-12-17 00:00:00.000;A-3908;6108
O;459;2019-12-17 00:00:00.000;A-3908;6108
O;165;2019-12-17 00:00:00.000;A-3908;6108
C;132;2019-12-17 00:00:00.000;A-4650;6108
C;194;2019-12-17 00:00:00.000;A-4650;6108
C;162;2019-12-17 00:00:00.000;A-4650;6108
C;211;2019-12-17 00:00:00.000;A-4650;6108
C;128;2019-12-17 00:00:00.000;A-4650;6108
C;134;2019-12-17 00:00:00.000;A-4650;6108
C;391;2019-12-17 00:00:00.000;A-4650;6108
C;334;2019-12-17 00:00:00.000;A-4650;6108
C;281;2019-12-17 00:00:00.000;A-4650;6108
C;471;2019-12-17 00:00:00.000;A-4650;6108
O;195;2019-12-17 00:00:00.000;A-4650;6108
O;281;2019-12-17 00:00:00.000;A-4650;6108
O;249;2019-12-17 00:00:00.000;A-4650;6108
O;169;2019-12-17 00:00:00.000;A-4650;6108
O;364;2019-12-17 00:00:00.000;A-4650;6108
O;127;2019-12-17 00:00:00.000;A-464;5102
O;451;2019-12-17 00:00:00.000;A-464;5102
O;485;2019-12-17 00:00:00.000;A-3278;5102
O;237;2019-12-17 00:00:00.000;A-3278;5102
O;178;2019-12-17 00:00:00.000;A-3278;5405
O;153;2019-12-17 00:00:00.000;A-3278;5102
O;237;2019-12-17 00:00:00.000;A-3278;5102
O;201;2019-12-17 00:00:00.000;A-3278;5102
O;370;2019-12-17 00:00:00.000;A-3278;5102
O;141;2019-12-17 00:00:00.000;A-3278;5102
O;412;2019-12-17 00:00:00.000;A-3278;5102
O;413;2019-12-17 00:00:00.000;A-5038;5117
O;299;2019-12-17 00:00:00.000;A-5038;5117
O;371;2019-12-17 00:00:00.000;A-5196;6108
O;275;2019-12-17 00:00:00.000;A-5196;6108
O;207;2019-12-17 00:00:00.000;A-528;6108
O;179;2019-12-17 00:00:00.000;A-4454;6108
O;362;2019-12-17 00:00:00.000;A-3270;6108
O;200;2019-12-17 00:00:00.000;A-4936;5102
O;391;2019-12-17 00:00:00.000;A-4936;5405
O;359;2019-12-17 00:00:00.000;A-4936;5102
O;446;2019-12-17 00:00:00.000;A-4936;5102
O;269;2019-12-17 00:00:00.000;A-4936;5102
O;360;2019-12-17 00:00:00.000;A-4936;5405
O;269;2019-12-17 00:00:00.000;A-4936;5405
O;278;2019-12-17 00:00:00.000;A-4936;5405
O;452;2019-12-17 00:00:00.000;A-4936;5405
O;429;2019-12-17 00:00:00.000;A-4912;5102
O;277;2019-12-17 00:00:00.000;A-62;5102
O;237;2019-12-17 00:00:00.000;A-246;5102
O;478;2019-12-17 00:00:00.000;A-1260;5102
O;281;2019-12-17 00:00:00.000;A-1558;5117
O;196;2019-12-17 00:00:00.000;A-6;5910
O;331;2019-12-17 00:00:00.000;A-6;5910
O;448;2019-12-17 00:00:00.000;A-6;5910
O;345;2019-12-18 00:00:00.000;A-5218;5403
O;147;2019-12-18 00:00:00.000;A-4830;6108
O;171;2019-12-18 00:00:00.000;A-4830;6108
O;169;2019-12-18 00:00:00.000;A-4830;6108
O;350;2019-12-18 00:00:00.000;A-4830;6108
O;351;2019-12-18 00:00:00.000;A-4830;6108
O;262;2019-12-18 00:00:00.000;A-4830;6108
O;367;2019-12-18 00:00:00.000;A-4830;6108
O;263;2019-12-18 00:00:00.000;A-4830;6108
O;421;2019-12-18 00:00:00.000;A-4830;6108
O;347;2019-12-18 00:00:00.000;A-4830;6108
O;181;2019-12-18 00:00:00.000;A-368;6108
O;423;2019-12-18 00:00:00.000;A-368;6108
O;487;2019-12-18 00:00:00.000;A-368;6108
O;219;2019-12-18 00:00:00.000;A-368;6108
O;215;2019-12-18 00:00:00.000;A-368;6108
O;456;2019-12-18 00:00:00.000;A-414;6108
O;338;2019-12-18 00:00:00.000;A-414;6108
O;373;2019-12-18 00:00:00.000;A-414;6108
O;171;2019-12-18 00:00:00.000;A-414;6108
O;460;2019-12-18 00:00:00.000;A-414;6108
O;367;2019-12-18 00:00:00.000;A-414;6108
O;418;2019-12-18 00:00:00.000;A-414;6108
O;304;2019-12-18 00:00:00.000;A-696;6108
O;284;2019-12-18 00:00:00.000;A-696;6108
O;423;2019-12-18 00:00:00.000;A-696;6108
O;207;2019-12-18 00:00:00.000;A-696;6108
O;235;2019-12-18 00:00:00.000;A-696;6108
O;234;2019-12-18 00:00:00.000;A-696;6108
O;359;2019-12-18 00:00:00.000;A-696;6108
O;150;2019-12-18 00:00:00.000;A-696;6108
O;186;2019-12-18 00:00:00.000;A-696;6108
O;189;2019-12-18 00:00:00.000;A-4166;6108
O;455;2019-12-18 00:00:00.000;A-4910;6117
O;185;2019-12-18 00:00:00.000;A-4910;6117
O;137;2019-12-18 00:00:00.000;A-4910;6117
O;264;2019-12-18 00:00:00.000;A-4910;6117
O;456;2019-12-18 00:00:00.000;A-4910;6117
O;254;2019-12-18 00:00:00.000;A-4910;6117
O;176;2019-12-18 00:00:00.000;A-4910;6117
O;383;2019-12-18 00:00:00.000;A-5088;6108
O;177;2019-12-18 00:00:00.000;A-5088;6108
O;384;2019-12-18 00:00:00.000;A-5088;6108
O;109;2019-12-18 00:00:00.000;A-5088;6108
O;300;2019-12-18 00:00:00.000;A-5088;6108
O;447;2019-12-18 00:00:00.000;A-5088;6108
O;427;2019-12-18 00:00:00.000;A-5088;6108
O;219;2019-12-18 00:00:00.000;A-696;6108
O;383;2019-12-18 00:00:00.000;A-4746;6108
O;220;2019-12-18 00:00:00.000;A-4746;6108
O;372;2019-12-18 00:00:00.000;A-4746;6108
O;101;2019-12-18 00:00:00.000;A-4746;6108
O;237;2019-12-18 00:00:00.000;A-4746;6108
O;150;2019-12-18 00:00:00.000;A-4746;6108
O;447;2019-12-18 00:00:00.000;A-4746;6108
O;498;2019-12-18 00:00:00.000;A-4746;6108
O;463;2019-12-18 00:00:00.000;A-4746;6108
O;362;2019-12-18 00:00:00.000;A-4746;6108
O;299;2019-12-18 00:00:00.000;A-4746;6108
O;230;2019-12-18 00:00:00.000;A-3298;6108
O;205;2019-12-18 00:00:00.000;A-3298;6108
O;441;2019-12-18 00:00:00.000;A-3298;6108
O;140;2019-12-18 00:00:00.000;A-3298;6108
O;294;2019-12-18 00:00:00.000;A-4764;5910
O;227;2019-12-18 00:00:00.000;A-4764;5910
O;218;2019-12-18 00:00:00.000;A-5150;5102
O;256;2019-12-18 00:00:00.000;A-5150;5405
O;207;2019-12-18 00:00:00.000;A-5150;5102
O;497;2019-12-18 00:00:00.000;A-5150;5102
O;171;2019-12-18 00:00:00.000;A-5150;5405
O;384;2019-12-18 00:00:00.000;A-5150;5102
O;497;2019-12-18 00:00:00.000;A-4878;5102
O;242;2019-12-18 00:00:00.000;A-4878;5102
O;389;2019-12-18 00:00:00.000;A-2488;6922
O;416;2019-12-18 00:00:00.000;A-2488;6922
O;384;2019-12-18 00:00:00.000;A-2488;6922
O;187;2019-12-18 00:00:00.000;A-2488;6922
O;408;2019-12-18 00:00:00.000;A-2488;6922
O;313;2019-12-18 00:00:00.000;A-2488;6922
O;442;2019-12-18 00:00:00.000;A-2488;6922
O;466;2019-12-18 00:00:00.000;A-2488;6922
O;409;2019-12-18 00:00:00.000;A-2488;6922
O;188;2019-12-18 00:00:00.000;A-2488;6922
O;451;2019-12-18 00:00:00.000;A-2488;6922
O;393;2019-12-18 00:00:00.000;A-2488;6922
O;470;2019-12-18 00:00:00.000;A-2488;6922
O;376;2019-12-18 00:00:00.000;A-2488;6922
O;197;2019-12-18 00:00:00.000;A-2488;6922
O;208;2019-12-18 00:00:00.000;A-2488;6922
O;290;2019-12-18 00:00:00.000;A-2488;6922
O;490;2019-12-18 00:00:00.000;A-2488;6922
O;390;2019-12-18 00:00:00.000;A-2488;6922
O;403;2019-12-18 00:00:00.000;A-4310;5910
O;381;2019-12-18 00:00:00.000;A-52;5910
O;259;2019-12-18 00:00:00.000;A-52;5910
O;101;2019-12-18 00:00:00.000;A-52;5910
O;388;2019-12-18 00:00:00.000;A-52;5910
O;118;2019-12-18 00:00:00.000;A-52;5910
O;384;2019-12-18 00:00:00.000;A-52;5910
O;488;2019-12-18 00:00:00.000;A-52;5910
O;402;2019-12-18 00:00:00.000;A-52;5910
O;105;2019-12-18 00:00:00.000;A-52;5910
O;186;2019-12-18 00:00:00.000;A-52;5910
O;499;2019-12-18 00:00:00.000;A-52;5910
O;125;2019-12-18 00:00:00.000;A-52;5910
O;180;2019-12-18 00:00:00.000;A-52;5910
O;355;2019-12-18 00:00:00.000;A-52;5910
O;154;2019-12-18 00:00:00.000;A-52;5910
O;397;2019-12-18 00:00:00.000;A-52;5910
O;351;2019-12-18 00:00:00.000;A-4532;6404
O;470;2019-12-18 00:00:00.000;A-4532;6404
O;280;2019-12-18 00:00:00.000;A-4532;6102
O;363;2019-12-18 00:00:00.000;A-4532;6102
O;247;2019-12-18 00:00:00.000;A-4532;6102
O;354;2019-12-18 00:00:00.000;A-4532;6404
O;405;2019-12-18 00:00:00.000;A-4532;6102
O;392;2019-12-18 00:00:00.000;A-4532;6404
O;348;2019-12-18 00:00:00.000;A-4532;6404
O;176;2019-12-18 00:00:00.000;A-4532;6404
O;100;2019-12-18 00:00:00.000;A-4532;6102
O;343;2019-12-18 00:00:00.000;A-4532;6102
O;158;2019-12-18 00:00:00.000;A-6;5102
O;404;2019-12-18 00:00:00.000;A-6;5405
O;154;2019-12-18 00:00:00.000;A-6;5405
O;144;2019-12-18 00:00:00.000;A-6;5405
O;272;2019-12-18 00:00:00.000;A-6;5102
O;321;2019-12-18 00:00:00.000;A-6;5102
O;322;2019-12-18 00:00:00.000;A-6;5102
O;499;2019-12-18 00:00:00.000;A-6;5102
O;143;2019-12-18 00:00:00.000;A-6;5405
O;345;2019-12-18 00:00:00.000;A-6;5102
O;198;2019-12-18 00:00:00.000;A-6;5102
O;280;2019-12-18 00:00:00.000;A-5002;5102
O;402;2019-12-18 00:00:00.000;A-5002;5405
O;201;2019-12-18 00:00:00.000;A-5002;5102
O;333;2019-12-18 00:00:00.000;A-6;5102
O;191;2019-12-18 00:00:00.000;A-6;5405
O;128;2019-12-18 00:00:00.000;A-6;5405
O;470;2019-12-18 00:00:00.000;A-6;5405
O;158;2019-12-18 00:00:00.000;A-6;5102
O;141;2019-12-18 00:00:00.000;A-6;5102
O;419;2019-12-18 00:00:00.000;A-6;5102
O;438;2019-12-18 00:00:00.000;A-6;5102
O;265;2019-12-18 00:00:00.000;A-6;5102
O;318;2019-12-18 00:00:00.000;A-6;5102
O;441;2019-12-18 00:00:00.000;A-6;5102
O;372;2019-12-18 00:00:00.000;A-6;5102
O;318;2019-12-18 00:00:00.000;A-6;5102
O;176;2019-12-18 00:00:00.000;A-2278;5102
O;192;2019-12-18 00:00:00.000;A-2278;5102
O;157;2019-12-19 00:00:00.000;A-3232;5102
O;193;2019-12-19 00:00:00.000;A-3232;5102
O;346;2019-12-19 00:00:00.000;A-3232;5405
O;430;2019-12-19 00:00:00.000;A-5056;5102
O;317;2019-12-19 00:00:00.000;A-5056;5102
O;184;2019-12-19 00:00:00.000;A-5056;5102
O;415;2019-12-19 00:00:00.000;A-5056;5102
O;486;2019-12-19 00:00:00.000;A-5056;5405
O;306;2019-12-19 00:00:00.000;A-5056;5102
O;191;2019-12-19 00:00:00.000;A-5056;5102
O;187;2019-12-19 00:00:00.000;A-5056;5405
O;439;2019-12-19 00:00:00.000;A-308;5102
O;182;2019-12-19 00:00:00.000;A-308;5102
O;414;2019-12-19 00:00:00.000;A-308;5405
O;311;2019-12-19 00:00:00.000;A-308;5405
O;175;2019-12-19 00:00:00.000;A-308;5102
O;206;2019-12-19 00:00:00.000;A-308;5102
O;306;2019-12-19 00:00:00.000;A-308;5405
O;466;2019-12-19 00:00:00.000;A-308;5102
O;185;2019-12-19 00:00:00.000;A-854;5102
O;392;2019-12-19 00:00:00.000;A-854;5102
O;293;2019-12-19 00:00:00.000;A-854;5102
O;428;2019-12-19 00:00:00.000;A-854;5405
O;384;2019-12-19 00:00:00.000;A-4066;5102
O;319;2019-12-19 00:00:00.000;A-4066;5102
O;248;2019-12-19 00:00:00.000;A-4910;6108
O;482;2019-12-19 00:00:00.000;A-4910;6108
O;434;2019-12-19 00:00:00.000;A-4910;6108
O;197;2019-12-19 00:00:00.000;A-1646;6108
O;306;2019-12-19 00:00:00.000;A-1646;6108
O;436;2019-12-19 00:00:00.000;A-1646;6108
O;229;2019-12-19 00:00:00.000;A-1646;6108
O;214;2019-12-19 00:00:00.000;A-1646;6108
O;217;2019-12-19 00:00:00.000;A-5158;5102
O;482;2019-12-19 00:00:00.000;A-4624;5922
O;368;2019-12-19 00:00:00.000;A-4624;5922
O;280;2019-12-19 00:00:00.000;A-4420;5405
O;442;2019-12-19 00:00:00.000;A-4420;5102
O;298;2019-12-19 00:00:00.000;A-4420;5405
O;443;2019-12-19 00:00:00.000;A-4420;5102
O;379;2019-12-19 00:00:00.000;A-4420;5405
O;255;2019-12-19 00:00:00.000;A-4420;5102
O;117;2019-12-18 00:00:00.000;A-38;5927
O;242;2019-12-20 00:00:00.000;A-5016;6922
O;366;2019-12-20 00:00:00.000;A-5016;6922
O;326;2019-12-20 00:00:00.000;A-5016;6922
O;427;2019-12-20 00:00:00.000;A-5016;6922
O;320;2019-12-20 00:00:00.000;A-5016;6922
O;336;2019-12-20 00:00:00.000;A-5016;6922
O;437;2019-12-20 00:00:00.000;A-5016;6922
O;286;2020-01-06 00:00:00.000;A-3816;5102
O;451;2020-01-06 00:00:00.000;A-4982;6108
O;401;2020-01-06 00:00:00.000;A-4982;6108
O;440;2020-01-06 00:00:00.000;A-4982;6108
O;364;2020-01-06 00:00:00.000;A-4982;6108
O;332;2020-01-06 00:00:00.000;A-4982;6108
O;357;2020-01-07 00:00:00.000;A-4354;5102
O;378;2020-01-07 00:00:00.000;A-4354;5102
O;173;2019-10-31 00:00:00.000;A-4354;5102
O;481;2020-01-07 00:00:00.000;A-3800;6117
O;130;2020-01-07 00:00:00.000;A-4822;5102
O;178;2020-01-06 00:00:00.000;A-38;5927
O;110;2020-01-06 00:00:00.000;A-38;5927
O;191;2020-01-07 00:00:00.000;A-1106;5102
O;499;2020-01-07 00:00:00.000;A-1106;5102
O;149;2020-01-07 00:00:00.000;A-1106;5102
O;437;2020-01-07 00:00:00.000;A-1106;5102
O;220;2020-01-07 00:00:00.000;A-1106;5102
O;351;2020-01-07 00:00:00.000;A-1106;5405
O;371;2020-01-07 00:00:00.000;A-4624;5117
O;236;2020-01-07 00:00:00.000;A-4624;5117
C;322;2019-10-31 00:00:00.000;A-4366;5949
C;155;2019-10-31 00:00:00.000;A-4366;5949
C;421;2019-10-31 00:00:00.000;A-4366;5949
C;488;2019-10-31 00:00:00.000;A-4366;5949
C;283;2019-10-31 00:00:00.000;A-4366;5949
C;253;2019-10-31 00:00:00.000;A-4366;5949
C;436;2019-10-31 00:00:00.000;A-4366;5949
C;484;2019-10-31 00:00:00.000;A-4366;5949
O;273;2019-10-31 00:00:00.000;A-4366;5949
O;139;2019-10-31 00:00:00.000;A-4366;5949
O;206;2019-10-31 00:00:00.000;A-4366;5949
O;270;2019-10-31 00:00:00.000;A-4366;5949
O;130;2020-01-08 00:00:00.000;A-3714;5102
O;464;2020-01-08 00:00:00.000;A-3714;5102
O;405;2020-01-08 00:00:00.000;A-3714;5102
O;163;2020-01-08 00:00:00.000;A-3714;5102
O;378;2020-01-08 00:00:00.000;A-4062;5102
O;435;2020-01-07 00:00:00.000;A-2374;6102
O;280;2020-01-07 00:00:00.000;A-2374;6102
O;449;2020-01-08 00:00:00.000;A-5024;5102
O;472;2020-01-08 00:00:00.000;A-3844;5117
O;143;2020-01-08 00:00:00.000;A-4110;5102
O;121;2020-01-08 00:00:00.000;A-5186;6108
O;221;2020-01-08 00:00:00.000;A-5326;6102
O;400;2020-01-08 00:00:00.000;A-5326;6102
O;417;2020-01-08 00:00:00.000;A-5326;6102
O;438;2020-01-08 00:00:00.000;A-5326;6102
O;365;2020-01-08 00:00:00.000;A-5326;6102
O;297;2020-01-08 00:00:00.000;A-5326;6102
O;480;2020-01-08 00:00:00.000;A-1304;5403
O;385;2020-01-09 00:00:00.000;A-5284;6922
O;310;2020-01-09 00:00:00.000;A-222;5102
O;375;2020-01-09 00:00:00.000;A-222;5405
O;373;2020-01-09 00:00:00.000;A-5280;6910
O;142;2020-01-09 00:00:00.000;A-4876;5117
O;201;2020-01-09 00:00:00.000;A-4876;5117
O;316;2020-01-09 00:00:00.000;A-4876;5117
O;214;2020-01-09 00:00:00.000;A-4876;5117
O;186;2020-01-09 00:00:00.000;A-4876;5117
O;102;2020-01-09 00:00:00.000;A-4876;5117
O;264;2020-01-09 00:00:00.000;A-4876;5117
O;459;2020-01-09 00:00:00.000;A-4876;5117
O;221;2020-01-09 00:00:00.000;A-4876;5117
O;158;2020-01-09 00:00:00.000;A-5360;5922
O;417;2020-01-09 00:00:00.000;A-5360;5922
O;355;2020-01-09 00:00:00.000;A-464;5102
O;216;2020-01-09 00:00:00.000;A-464;5102
C;255;2020-01-09 00:00:00.000;A-24;5102
C;452;2020-01-09 00:00:00.000;A-24;5101
C;347;2020-01-09 00:00:00.000;A-24;5405
C;278;2020-01-09 00:00:00.000;A-24;5102
C;317;2020-01-09 00:00:00.000;A-24;5102
C;243;2020-01-09 00:00:00.000;A-24;5102
C;185;2020-01-09 00:00:00.000;A-24;5102
C;484;2020-01-09 00:00:00.000;A-24;5102
C;213;2020-01-09 00:00:00.000;A-24;5101
C;280;2020-01-09 00:00:00.000;A-24;5405
C;280;2020-01-09 00:00:00.000;A-24;5102
C;275;2020-01-09 00:00:00.000;A-24;5102
C;481;2020-01-09 00:00:00.000;A-24;5102
C;227;2020-01-09 00:00:00.000;A-24;5102
O;468;2020-01-09 00:00:00.000;A-4416;5102
O;306;2020-01-09 00:00:00.000;A-4416;5102
O;255;2020-01-09 00:00:00.000;A-4416;5102
O;213;2020-01-09 00:00:00.000;A-4416;5102
O;412;2020-01-09 00:00:00.000;A-2546;5102
O;468;2020-01-09 00:00:00.000;A-2546;5405
O;265;2020-01-09 00:00:00.000;A-2546;5405
O;460;2020-01-09 00:00:00.000;A-2546;5102
O;319;2020-01-09 00:00:00.000;A-2546;5102
O;238;2020-01-09 00:00:00.000;A-2546;5102
O;340;2020-01-09 00:00:00.000;A-2546;5102
O;331;2020-01-09 00:00:00.000;A-2546;5405
O;439;2020-01-09 00:00:00.000;A-2546;5102
O;493;2020-01-09 00:00:00.000;A-2546;5102
O;188;2020-01-09 00:00:00.000;A-2546;5405
O;425;2020-01-09 00:00:00.000;A-24;5101
O;141;2020-01-09 00:00:00.000;A-24;5102
O;322;2020-01-09 00:00:00.000;A-24;5101
O;385;2020-01-09 00:00:00.000;A-24;5405
O;188;2020-01-09 00:00:00.000;A-24;5102
O;318;2020-01-09 00:00:00.000;A-24;5102
O;462;2020-01-09 00:00:00.000;A-24;5102
O;347;2020-01-09 00:00:00.000;A-24;5102
O;349;2019-10-31 00:00:00.000;A-84;5949
O;204;2019-11-22 00:00:00.000;A-4594;5933
O;107;2019-10-31 00:00:00.000;A-4208;6949
O;280;2019-10-31 00:00:00.000;A-4208;6949
O;442;2019-10-31 00:00:00.000;A-4208;6949
O;254;2019-12-17 00:00:00.000;A-428;5949
C;362;2019-10-31 00:00:00.000;A-4410;5933
C;258;2019-10-31 00:00:00.000;A-4410;5933
C;278;2019-10-31 00:00:00.000;A-4410;5933
O;403;2019-10-31 00:00:00.000;A-4256;5949
O;239;2019-11-11 00:00:00.000;A-4236;5949
O;255;2019-11-26 00:00:00.000;A-4236;5949
O;329;2019-12-10 00:00:00.000;A-4168;5949
O;206;2019-12-06 00:00:00.000;A-4328;5949
O;151;2019-12-11 00:00:00.000;A-5030;5949
O;165;2019-12-11 00:00:00.000;A-5030;5949
O;474;2019-12-11 00:00:00.000;A-5030;5949
O;484;2019-10-31 00:00:00.000;A-14;5949
O;358;2019-11-29 00:00:00.000;A-4342;5949
O;160;2019-11-29 00:00:00.000;A-4342;5949
O;481;2019-11-29 00:00:00.000;A-4342;5949
O;349;2020-01-10 00:00:00.000;A-4422;5405
O;337;2020-01-10 00:00:00.000;A-4422;5102
O;153;2019-12-05 00:00:00.000;A-4886;5949
O;338;2019-12-05 00:00:00.000;A-4886;5949
O;115;2019-12-05 00:00:00.000;A-4886;5949
O;248;2020-01-10 00:00:00.000;A-4422;5102
O;430;2020-01-10 00:00:00.000;A-4422;5102
O;117;2020-01-10 00:00:00.000;A-4422;5102
O;326;2020-01-10 00:00:00.000;A-4422;5102
O;193;2020-01-10 00:00:00.000;A-4422;5102
O;259;2020-01-10 00:00:00.000;A-4422;5102
O;204;2020-01-10 00:00:00.000;A-4422;5102
O;447;2020-01-10 00:00:00.000;A-4422;5102
O;155;2020-01-10 00:00:00.000;A-4424;5405
O;297;2020-01-10 00:00:00.000;A-4424;5102
O;270;2020-01-10 00:00:00.000;A-4422;5405
O;188;2020-01-10 00:00:00.000;A-4422;5102
O;317;2020-01-10 00:00:00.000;A-4422;5102
O;341;2020-01-10 00:00:00.000;A-4422;5405
O;158;2020-01-10 00:00:00.000;A-5096;6403
O;153;2020-01-10 00:00:00.000;A-5096;6403
O;185;2020-01-10 00:00:00.000;A-5096;6102
O;483;2020-01-10 00:00:00.000;A-5096;6102
O;415;2020-01-10 00:00:00.000;A-5096;6403
O;235;2020-01-10 00:00:00.000;A-5096;6403
O;476;2020-01-10 00:00:00.000;A-5096;6403
O;336;2020-01-10 00:00:00.000;A-4570;5117
O;255;2020-01-10 00:00:00.000;A-4570;5117
O;472;2020-01-10 00:00:00.000;A-4570;5117
O;170;2020-01-10 00:00:00.000;A-4570;5117
O;493;2020-01-10 00:00:00.000;A-4570;5117
O;349;2020-01-10 00:00:00.000;A-4570;5117
O;256;2020-01-10 00:00:00.000;A-4570;5117
O;275;2020-01-10 00:00:00.000;A-4936;5405
O;361;2020-01-10 00:00:00.000;A-4936;5102
O;217;2020-01-10 00:00:00.000;A-696;6108
O;410;2020-01-10 00:00:00.000;A-4664;5102
O;101;2020-01-10 00:00:00.000;A-5342;5403
O;116;2020-01-10 00:00:00.000;A-5114;6108
O;421;2020-01-10 00:00:00.000;A-5114;6108
O;492;2020-01-10 00:00:00.000;A-5114;6108
O;480;2020-01-10 00:00:00.000;A-5114;6108
O;195;2020-01-10 00:00:00.000;A-5114;6108
O;458;2020-01-10 00:00:00.000;A-5114;6108
O;476;2020-01-10 00:00:00.000;A-5114;6108
O;311;2020-01-10 00:00:00.000;A-5114;6108
O;265;2020-01-10 00:00:00.000;A-5114;6108
O;250;2020-01-10 00:00:00.000;A-5114;6108
O;456;2020-01-10 00:00:00.000;A-5114;6108
O;152;2020-01-10 00:00:00.000;A-5114;6108
O;309;2020-01-10 00:00:00.000;A-5114;6108
O;107;2020-01-10 00:00:00.000;A-3072;6108
O;398;2020-01-10 00:00:00.000;A-3072;6108
O;428;2020-01-10 00:00:00.000;A-3072;6108
O;205;2020-01-10 00:00:00.000;A-3072;6108
O;450;2020-01-10 00:00:00.000;A-3072;6108
O;135;2020-01-10 00:00:00.000;A-3072;6108
O;346;2020-01-10 00:00:00.000;A-3072;6108
O;346;2020-01-10 00:00:00.000;A-3072;6108
O;468;2020-01-10 00:00:00.000;A-3072;6108
O;271;2019-10-31 00:00:00.000;A-296;6949
O;257;2019-10-31 00:00:00.000;A-296;6949
O;471;2019-10-31 00:00:00.000;A-296;6949
C;245;2019-10-31 00:00:00.000;A-4008;6949
C;486;2019-10-31 00:00:00.000;A-4008;6949
C;317;2019-10-31 00:00:00.000;A-4008;6949
O;105;2019-10-31 00:00:00.000;A-712;6949
O;294;2019-10-31 00:00:00.000;A-712;6949
C;448;2019-12-17 00:00:00.000;A-528;6949
C;307;2019-12-17 00:00:00.000;A-528;6949
O;137;2019-10-31 00:00:00.000;A-3166;5949
O;236;2019-10-31 00:00:00.000;A-4096;5949
C;176;2019-11-12 00:00:00.000;A-4510;5933
C;172;2019-11-12 00:00:00.000;A-4510;5933
O;292;2019-11-29 00:00:00.000;A-4532;6949
O;151;2019-11-29 00:00:00.000;A-4532;6949
O;258;2019-11-29 00:00:00.000;A-4532;6949
O;321;2019-11-29 00:00:00.000;A-4532;6949
O;276;2019-11-29 00:00:00.000;A-4532;6949
O;270;2019-11-29 00:00:00.000;A-4532;6949
O;305;2019-11-29 00:00:00.000;A-4532;6949
O;498;2019-11-26 00:00:00.000;A-4636;6949
O;345;2019-11-26 00:00:00.000;A-4636;6949
O;100;2019-11-29 00:00:00.000;A-3050;6949
O;131;2019-11-29 00:00:00.000;A-3050;6949
O;273;2019-10-31 00:00:00.000;A-3334;6949
O;338;2019-10-31 00:00:00.000;A-3730;6949
O;423;2019-10-31 00:00:00.000;A-3730;6949
O;493;2020-01-10 00:00:00.000;A-382;5102
O;398;2020-01-10 00:00:00.000;A-382;5102
O;182;2020-01-10 00:00:00.000;A-382;5102
O;256;2020-01-10 00:00:00.000;A-382;5102
O;352;2020-01-10 00:00:00.000;A-382;5102
O;146;2020-01-10 00:00:00.000;A-382;5102
O;314;2020-01-10 00:00:00.000;A-382;5102
O;134;2020-01-10 00:00:00.000;A-382;5102
O;254;2020-01-10 00:00:00.000;A-382;5102
C;405;2020-01-13 00:00:00.000;A-4996;5101
C;126;2020-01-13 00:00:00.000;A-4996;5102
C;489;2019-11-12 00:00:00.000;A-4510;5933
C;340;2019-11-12 00:00:00.000;A-4510;5933
O;312;2019-11-12 00:00:00.000;A-4510;5933
O;178;2019-11-12 00:00:00.000;A-4510;5933
O;379;2020-01-13 00:00:00.000;A-5392;5102
O;361;2020-01-13 00:00:00.000;A-4996;5922
O;253;2020-01-13 00:00:00.000;A-4996;5922
O;444;2020-01-13 00:00:00.000;A-4996;5922
O;381;2020-01-13 00:00:00.000;A-4996;5922
O;118;2020-01-13 00:00:00.000;A-4996;5922
O;459;2020-01-13 00:00:00.000;A-4996;5922
O;189;2020-01-13 00:00:00.000;A-2014;5922
O;408;2020-01-13 00:00:00.000;A-2014;5922
O;358;2020-01-13 00:00:00.000;A-2014;5922
O;100;2020-01-13 00:00:00.000;A-2014;5922
O;149;2020-01-13 00:00:00.000;A-2014;5922
O;144;2020-01-13 00:00:00.000;A-2014;5922
O;217;2019-12-18 00:00:00.000;A-38;5927
O;181;2020-01-13 00:00:00.000;A-4420;5405
O;498;2020-01-13 00:00:00.000;A-4420;5405
O;481;2020-01-13 00:00:00.000;A-5186;6108
O;117;2020-01-13 00:00:00.000;A-5294;5102
O;239;2020-01-13 00:00:00.000;A-5294;5102
O;290;2020-01-13 00:00:00.000;A-5294;5405
O;365;2020-01-13 00:00:00.000;A-36;5102
